"Entry:","Transmembrane","DIBMA 10","DIBMA 12","DIBMA Glycerol","DIBMA Glucosamine","Amphipol 17","Amphipol 18","AASTY 6- 45","AASTY 11- 45","AASTY 6- 50","AASTY 11- 50","AASTY 6- 55","AASTY 11- 55","SMALP 502-E","SMALP 140-I","SMALP 300","SMALP 200","SMALP 140","DDM","DM","LMNG","Fos-12","Digitonin-A","RIPA"
"P35462 (DRD3)","7",,,,,,,,,,,,,,,,,,,,,,,
"P37288 (AVPR1A)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41143 (OPRD1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41145 (OPRK1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41146 (OPRL1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41180 (CASR)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41231 (P2RY2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41586 (ADCYAP1R1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41587 (VIPR2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41594 (GRM5)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41595 (HTR2B)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41597 (CCR2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P41968 (MC3R)","7",,,,,,,,,,,,,,,,,,,,,,,
"P43088 (PTGFR)","7",,,,,,,,,,,,,,,,,,,,,,,
"P43115 (PTGER3)","7",,,,,,,,,,,,,,,,,,,,,,,
"P43116 (PTGER2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P43119 (PTGIR)","7",,,,,,,,,,,,,,,,,,,,,,,
"P43220 (GLP1R)","7",,,,,,,,,,,,,,,,,,,,,,,
"P43657 (LPAR6)","7",,,,,,,,,,,,,,,,,,,,,,,
"P46089 (GPR3)","7",,,,,,,,,,,,,,,,,,,,,,,
"P46091 (CMKLR2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P46092 (CCR10)","7",,,,,,,,,,,,,,,,,,,,,,,
"P46093 (GPR4)","7",,,,,,,,,,,,,,,,,,,,,,,
"P46094 (XCR1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P46095 (GPR6)","7",,,,,,,,,,,,,,,,,,,,,,,
"P46663 (BDKRB1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47211 (GALR1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47775 (GPR12)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47804 (RGR)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47871 (GCGR)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47872 (SCTR)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47881 (OR3A1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47883 (OR3A4P)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47884 (OR1D4)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47887 (OR1E2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47888 (OR3A3)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47890 (OR1G1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47893 (OR3A2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47898 (HTR5A)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47900 (P2RY1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P47901 (AVPR1B)","7",,,,,,,,,,,,,,,,,,,,,,,
"P48039 (MTNR1A)","7",,,,,,,,,,,,,,,,,,,,,,,
"P48145 (NPBWR1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P48146 (NPBWR2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P48546 (GIPR)","7",,,,,,,,,,,,,,,,,,,,,,,
"P48960 (ADGRE5)","7",NaN,0.439816,NaN,0.305182,0.263015,0.391858,0.234597,NaN,0.531317,0.427708,0.490244,NaN,0.365632,NaN,0.348129,0.619792,NaN,0.661536,0.476618,0.881778,0.722338,0.0817586,0.272512
"P49019 (HCAR3)","7",,,,,,,,,,,,,,,,,,,,,,,
"P49146 (NPY2R)","7",,,,,,,,,,,,,,,,,,,,,,,
"P49190 (PTH2R)","7",,,,,,,,,,,,,,,,,,,,,,,
"P49238 (CX3CR1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P49286 (MTNR1B)","7",,,,,,,,,,,,,,,,,,,,,,,
"P49682 (CXCR3)","7",,,,,,,,,,,,,,,,,,,,,,,
"P49683 (PRLHR)","7",,,,,,,,,,,,,,,,,,,,,,,
"P49685 (GPR15)","7",,,,,,,,,,,,,,,,,,,,,,,
"P50052 (AGTR2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P50391 (NPY4R)","7",,,,,,,,,,,,,,,,,,,,,,,
"P50406 (HTR6)","7",,,,,,,,,,,,,,,,,,,,,,,
"P51582 (P2RY4)","7",,,,,,,,,,,,,,,,,,,,,,,
"P51677 (CCR3)","7",,,,,,,,,,,,,,,,,,,,,,,
"P51679 (CCR4)","7",,,,,,,,,,,,,,,,,,,,,,,
"P51681 (CCR5)","7",,,,,,,,,,,,,,,,,,,,,,,
"P51684 (CCR6)","7",,,,,,,,,,,,,,,,,,,,,,,
"P51685 (CCR8)","7",,,,,,,,,,,,,,,,,,,,,,,
"P51686 (CCR9)","7",,,,,,,,,,,,,,,,,,,,,,,
"P51810 (GPR143)","7",,,,,,,,,,,,,,,,,,,,,,,
"P55085 (F2RL1)","7",,,,,,,,,,,,,,,,,,,,,,,
"P58170 (OR1D5)","7",,,,,,,,,,,,,,,,,,,,,,,
"P58173 (OR2B6)","7",,,,,,,,,,,,,,,,,,,,,,,
"P58180 (OR4D2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P58181 (OR10A3)","7",,,,,,,,,,,,,,,,,,,,,,,
"P58182 (OR12D2)","7",,,,,,,,,,,,,,,,,,,,,,,
"P58872 (RHBDL3)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59533 (TAS2R38)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59534 (TAS2R39)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59535 (TAS2R40)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59536 (TAS2R41)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59537 (TAS2R43)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59538 (TAS2R31)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59539 (TAS2R45)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59540 (TAS2R46)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59541 (TAS2R30)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59542 (TAS2R19)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59543 (TAS2R20)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59544 (TAS2R50)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59551 (TAS2R60)","7",,,,,,,,,,,,,,,,,,,,,,,
"P59922 (OR2B8P)","7",,,,,,,,,,,,,,,,,,,,,,,
"P60893 (GPR85)","7",,,,,,,,,,,,,,,,,,,,,,,
"P61073 (CXCR4)","7",0.535739,0.725607,0.457284,0.569397,0.940696,0.937321,0.485981,0.628615,0.529718,0.510254,0.478205,0.550454,0.761874,0.211313,0.820399,0.764044,NaN,0.89372,0.876273,0.960885,0.887566,0.754784,0.90384
"Q01718 (MC2R)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q01726 (MC1R)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q02643 (GHRHR)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q03431 (PTH1R)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q12791 (KCNMA1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q12887 (COX10)","7",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0,0.360527,NaN,0.500335,0.876977,NaN,NaN,NaN,NaN,NaN,NaN,NaN
"Q12908 (SLC10A2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q13255 (GRM1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q13258 (PTGDR)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q13304 (GPR17)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q13324 (CRHR2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q13467 (FZD5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q13585 (GPR50)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q13606 (OR5I1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q13607 (OR2F1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q13639 (HTR4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q14246 (ADGRE1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q14330 (GPR18)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q14332 (FZD2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q14416 (GRM2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q14439 (GPR176)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q14831 (GRM7)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q14832 (GRM3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q14833 (GRM4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15077 (P2RY6)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15391 (P2RY14)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15413 (RYR3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15546 (MMD)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15612 (OR1Q1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15615 (OR4D1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15617 (OR8G1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15619 (OR1C1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15620 (OR8B8)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15622 (OR7A5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15722 (LTB4R)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15743 (GPR68)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15760 (GPR19)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q15761 (NPY5R)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q16538 (GPR162)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q16570 (ACKR1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q16581 (C3AR1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q16602 (CALCRL)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q2T9K0 (TMEM44)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q49SQ1 (GPR33)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5FWE3 (PRRT3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5GH72 (XKR7)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5GH73 (XKR6)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5JQS5 (OR2B11)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5JRS4 (OR10J3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5NUL3 (FFAR4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5QJU3 (ACER2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5T601 (ADGRF1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5T6X5 (GPRC6A)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5T848 (GPR158)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5TZ20 (OR2G6)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5U3C3 (TMEM164)","7",NaN,0.594695,0.100579,NaN,NaN,NaN,NaN,0.128639,0.154727,0.160807,0.200929,0.165046,0.48209,NaN,NaN,NaN,NaN,0.928939,0.957353,0.851837,0.697286,0.417549,0.653901
"Q5UAW9 (GPR157)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q5VW38 (GPR107)","7",0.561561,0.612363,0.406081,0.535876,0.837217,0.742318,0.113971,0.628107,0.538275,0.301357,0.417126,0.575017,0.604374,NaN,0.516228,0.623199,NaN,0.925801,0.98063,0.90638,0.806356,0.566455,0.803306
"Q66K66 (TMEM198)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6DWJ6 (GPR139)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IEU7 (OR5M10)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IEV9 (OR4C11)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IEY1 (OR4F3;)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IEZ7 (OR2T5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IF00 (OR2T2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IF36 (OR8G2P)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IF42 (OR2A2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IF63 (OR52W1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IF82 (OR4A47)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IF99 (OR10K2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IFG1 (OR52E8)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IFH4 (OR6B2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6IFN5 (OR7E24)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6NV75 (GPR153)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6PJF5 (RHBDF2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6PRD1 (GPR179)","7",NaN,0.376898,0.516981,NaN,0.673776,0.927743,0.17004,0.198821,NaN,NaN,NaN,0.281088,NaN,NaN,0.616635,NaN,NaN,0.73735,NaN,0.922047,NaN,0.677196,0.884403
"Q6QNK2 (ADGRD1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6TCH4 (PAQR6)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6TCH7 (PAQR3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6U736 (OPN5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6W5P4 (NPSR1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6ZMB5 (TMEM184A)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6ZNA5 (FRRS1)","7",NaN,NaN,NaN,NaN,0.657074,0.757475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.587685,0.555866,0.809566,1.0,NaN,NaN
"Q6ZP29 (SLC66A1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q6ZVX9 (PAQR9)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q75T13 (PGAP1)","7",0.355875,NaN,NaN,NaN,0.9876,NaN,0.338163,NaN,0.186126,0.329656,0.290757,0.271488,0.334519,NaN,0.272003,0.478472,NaN,NaN,0.35461,0.344495,0.278253,0.824629,0.345488
"Q7RTR8 (TAS2R42)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q7RTX0 (TAS1R3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q7RTX1 (TAS1R1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q7Z3T1 (OR2W3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q7Z429 (GRINA)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q7Z5H4 (VN1R5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q7Z5H5 (VN1R4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q7Z601 (GPR142)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q7Z602 (GPR141)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q7Z7M1 (ADGRD2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86SM5 (MRGPRG)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86SM8 (MRGPRE)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86SP6 (GPR149)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86SQ3 (ADGRE4P)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86SQ4 (ADGRG6)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86SQ6 (ADGRA1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86UW1 (SLC51A)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86V24 (ADIPOR2)","7",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.6786,NaN,NaN,NaN,0.581586,NaN,0.787348,NaN,NaN,0.678167,0.531658,NaN,NaN,NaN,NaN
"Q86V85 (GPR180)","7",0.41909,0.408109,0.42508,0.554877,0.794561,0.441638,0.153222,0.355889,0.305158,0.316642,0.361325,0.381,0.628308,NaN,0.836452,0.720982,NaN,0.837376,0.867624,0.893363,0.956974,0.738118,0.822945
"Q86VZ1 (P2RY8)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86W33 (TPRA1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86WK9 (PAQR7)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q86Y34 (ADGRG3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IWK6 (ADGRA3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IXE1 (OR4N5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IY49 (MMD2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IYL9 (GPR65)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IYP9 (ZDHHC23)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IZ08 (GPR135)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IZF2 (ADGRF5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IZF3 (ADGRF4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IZF4 (ADGRG5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IZF5 (ADGRF3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IZF6 (ADGRG4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IZF7 (ADGRF2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8IZP9 (ADGRG2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N0Y3 (OR4N4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N0Y5 (OR8I2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N127 (OR5AS1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N146 (OR8H3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N148 (OR6V1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N162 (OR8H2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N1S5 (SLC39A11)","7",0.518885,0.611709,0.357365,0.502872,0.657325,0.783543,NaN,0.540632,0.399873,0.460383,0.360454,0.525809,0.635719,0.0,0.740418,0.738046,NaN,0.923178,0.872237,0.836452,0.76545,0.55224,0.771146
"Q8N2M4 (TMEM86A)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N349 (OR2L13)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N3F9 (GPR137C)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N3S3 (PHTF2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N4W6 (DNAJC22)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N628 (OR2C3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N661 (TMEM86B)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8N6U8 (GPR161)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NBN3 (TMEM87A)","7",0.623047,0.529936,0.46732,0.707161,0.579799,0.47929,0.0353641,0.278464,0.327054,0.198243,0.310806,0.207395,0.609205,NaN,0.671707,0.715512,NaN,0.957722,0.891346,0.935103,0.871676,0.809796,0.81659
"Q8NDV2 (GPR26)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NFB2 (TMEM185A)","7",0.229039,NaN,0.131557,NaN,NaN,0.178023,NaN,NaN,0.174862,0.178426,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.625716,0.444167,0.468151,0.595465,0.151831,0.395197
"Q8NFJ5 (GPRC5A)","7",NaN,NaN,NaN,NaN,NaN,0.249336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,NaN,NaN,NaN,NaN,NaN
"Q8NFJ6 (PROKR2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NFN8 (GPR156)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG75 (OR5T1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG76 (OR2T33)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG77 (OR2T12)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG78 (OR8G5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG80 (OR2L5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG81 (OR2M7)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG83 (OR2M3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG84 (OR2AK2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG85 (OR2L3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG92 (OR13H1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG94 (OR11H1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG95 (OR7G3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG97 (OR2Z1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG98 (OR7D4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NG99 (OR7G2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGA0 (OR7G1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGA1 (OR1M1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGA2 (OR7A2P)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGA5 (OR10H4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGA6 (OR10H5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGA8 (OR4F17)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGB2 (OR4C5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGB4 (OR4S1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGB6 (OR4M2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGB8 (OR4F15)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGB9 (OR4F6)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC0 (OR5AU1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC1 (OR11G2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC2 (OR4E2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC3 (OR10G2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC4 (OR10G3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC5 (OR6J1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC6 (OR4K17)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC7 (OR11H6)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC8 (OR11H7)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGC9 (OR11H4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGD0 (OR4M1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGD1 (OR4N2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGD2 (OR4K2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGD3 (OR4K5)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGD4 (OR4K1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGD5 (OR4K14)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGE0 (OR10AD1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGE1 (OR6C4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGE2 (OR2AP1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGE3 (OR10P1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGE5 (OR10A7)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGE8 (OR4D9)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGE9 (OR9Q2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGF0 (OR52B6)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGF1 (OR52R1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGF3 (OR51D1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGF4 (OR5AP2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGF6 (OR10W1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGF7 (OR5B17)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGF8 (OR4B1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGF9 (OR4X2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGG0 (OR8J3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGG1 (OR8J2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGG2 (OR5T2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGG3 (OR5T3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGG4 (OR8H1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGG5 (OR8K1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGG6 (OR8B12)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGG7 (OR8A1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGG8 (OR8B3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGH3 (OR2D3)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGH5 (OR56A1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGH6 (OR52L2P)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGH7 (OR52L1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGH8 (OR56A4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGH9 (OR52E4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGI0 (OR52N2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGI1 (OR56B2P)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGI2 (OR52N4)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGI3 (OR56B1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGI4 (OR4D11)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGI6 (OR4D10)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGI7 (OR10V1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGI8 (OR5AN1)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGI9 (OR5A2)","7",,,,,,,,,,,,,,,,,,,,,,,
"Q8NGJ0 (OR5A1)","7",,,,,,,,,,,,,,,,,,,,,,,
